message,author,timestamp,category,sentiment,keyword_mentioned,message_length
"I just tried a story! It was funny.","Charlie","2025-02-13 20:12:25","other",0.72,"other",35
"I just shared a story! It was funny.","Bob","2025-02-13 20:12:30","other",0.86,"other",36
"I just loved recipe! It was boring.","Bob","2025-02-13 20:12:35","food",0.62,"recipe",35
"I just found JavaScript! It was boring.","Bob","2025-02-13 20:12:40","tech",0.03,"JavaScript",39
"I just shared game! It was boring.","Alice","2025-02-13 20:12:45","gaming",0.52,"game",34
"I just shared a movie! It was boring.","Charlie","2025-02-13 20:12:50","entertainment",0.52,"movie",37
"I just loved a meme! It was funny.","Bob","2025-02-13 20:12:55","humor",0.98,"meme",34
"I just shared a meme! It was funny.","Bob","2025-02-13 20:13:00","humor",0.02,"meme",35
"I just found a movie! It was boring.","Eve","2025-02-13 20:13:05","entertainment",0.34,"movie",36
"I just saw a trick! It was weird.","Bob","2025-02-13 20:13:10","other",0.22,"other",33
"I just tried an app! It was exciting.","Eve","2025-02-13 20:13:15","other",0.58,"other",37
"I just found Python! It was boring.","Bob","2025-02-13 20:13:20","tech",0.35,"Python",35
"I just saw JavaScript! It was funny.","Charlie","2025-02-13 20:13:25","tech",0.32,"JavaScript",36
"I just tried a movie! It was amazing.","Alice","2025-02-13 20:13:30","entertainment",0.76,"movie",37
"I just shared an app! It was boring.","Eve","2025-02-13 20:13:35","other",0.19,"other",36
"I just saw game! It was weird.","Eve","2025-02-13 20:13:40","gaming",0.6,"game",30
"I just shared a meme! It was exciting.","Bob","2025-02-13 20:13:46","humor",0.1,"meme",38
"I just saw JavaScript! It was amazing.","Alice","2025-02-13 20:13:51","tech",0.74,"JavaScript",38
"I just shared JavaScript! It was exciting.","Charlie","2025-02-13 20:13:54","tech",0.23,"JavaScript",42
"I just saw a movie! It was weird.","Bob","2025-02-13 20:13:56","entertainment",0.75,"movie",33
"I just loved Python! It was funny.","Eve","2025-02-13 20:13:59","tech",0.93,"Python",34
"I just saw JavaScript! It was boring.","Bob","2025-02-13 20:14:01","tech",0.88,"JavaScript",37
"I just loved Python! It was funny.","Eve","2025-02-13 20:13:59","tech",0.93,"Python",34
"I just saw JavaScript! It was boring.","Bob","2025-02-13 20:14:01","tech",0.88,"JavaScript",37
"I just loved a story! It was exciting.","Charlie","2025-02-13 20:14:06","other",0.91,"other",38
"I just loved a meme! It was amazing.","Bob","2025-02-13 20:14:11","humor",0.79,"meme",36
"I just loved JavaScript! It was amazing.","Eve","2025-02-13 20:14:16","tech",0.26,"JavaScript",40
"I just saw JavaScript! It was exciting.","Charlie","2025-02-13 20:14:21","tech",0.31,"JavaScript",39
"I just shared JavaScript! It was exciting.","Alice","2025-02-13 20:14:26","tech",0.2,"JavaScript",42
"I just saw recipe! It was funny.","Bob","2025-02-13 20:14:31","food",0.46,"recipe",32
"I just loved a story! It was funny.","Bob","2025-02-13 20:14:36","other",0.92,"other",35
"I just found travel! It was boring.","Bob","2025-02-13 20:14:41","travel",0.5,"travel",35
"I just saw a meme! It was weird.","Bob","2025-02-13 20:14:46","humor",0.31,"meme",32
"I just saw a story! It was weird.","Bob","2025-02-13 20:14:51","other",0.72,"other",33
"I just saw JavaScript! It was funny.","Bob","2025-02-13 20:14:56","tech",0.46,"JavaScript",36
"I just tried Python! It was weird.","Charlie","2025-02-13 20:15:01","tech",0.17,"Python",34
"I just loved Python! It was weird.","Eve","2025-02-13 20:15:06","tech",0.45,"Python",34
"I just tried travel! It was exciting.","Eve","2025-02-13 20:15:11","travel",0.5,"travel",37
"I just saw recipe! It was boring.","Alice","2025-02-13 20:15:16","food",0.49,"recipe",33
"I just saw a trick! It was funny.","Charlie","2025-02-13 20:15:21","other",0.59,"other",33
"I just found travel! It was boring.","Bob","2025-02-13 20:15:26","travel",0.67,"travel",35
"I just found JavaScript! It was boring.","Alice","2025-02-13 20:15:31","tech",0.87,"JavaScript",39
"I just found game! It was funny.","Charlie","2025-02-13 20:15:36","gaming",1.0,"game",32
"I just loved a movie! It was weird.","Charlie","2025-02-13 20:15:41","entertainment",0.08,"movie",35
"I just shared game! It was funny.","Eve","2025-02-13 20:15:46","gaming",0.27,"game",33
"I just shared an app! It was funny.","Charlie","2025-02-13 20:15:51","other",0.19,"other",35
"I just shared game! It was funny.","Charlie","2025-02-13 20:15:56","gaming",0.12,"game",33
"I just loved JavaScript! It was weird.","Charlie","2025-02-13 20:16:01","tech",0.2,"JavaScript",38
"I just shared an app! It was amazing.","Bob","2025-02-13 20:16:06","other",0.94,"other",37
"I just found Python! It was exciting.","Alice","2025-02-13 20:16:11","tech",0.88,"Python",37
"I just saw recipe! It was amazing.","Alice","2025-02-13 20:16:16","food",0.57,"recipe",34
"I just found recipe! It was amazing.","Charlie","2025-02-13 20:16:21","food",0.38,"recipe",36
"I just tried an app! It was amazing.","Charlie","2025-02-13 20:16:26","other",0.51,"other",36
"I just tried a meme! It was funny.","Alice","2025-02-13 20:16:31","humor",0.92,"meme",34
"I just shared a meme! It was exciting.","Eve","2025-02-13 20:16:36","humor",0.77,"meme",38
"I just shared game! It was funny.","Alice","2025-02-13 20:16:41","gaming",0.52,"game",33
"I just loved a trick! It was amazing.","Alice","2025-02-13 20:16:46","other",0.03,"other",37
"I just saw a movie! It was exciting.","Charlie","2025-02-13 20:16:51","entertainment",0.88,"movie",36
"I just shared a movie! It was amazing.","Bob","2025-02-13 20:16:56","entertainment",0.97,"movie",38
"I just saw a trick! It was exciting.","Charlie","2025-02-13 20:17:01","other",0.42,"other",36
"I just loved recipe! It was amazing.","Alice","2025-02-13 20:17:06","food",0.36,"recipe",36
"I just shared a trick! It was boring.","Charlie","2025-02-13 20:17:11","other",0.01,"other",37
"I just tried a movie! It was funny.","Alice","2025-02-13 20:17:16","entertainment",0.47,"movie",35
"I just found recipe! It was amazing.","Bob","2025-02-13 20:17:21","food",0.21,"recipe",36
"I just loved a story! It was boring.","Bob","2025-02-13 20:17:26","other",0.59,"other",36
"I just loved travel! It was boring.","Bob","2025-02-13 20:17:31","travel",0.75,"travel",35
"I just shared a story! It was weird.","Eve","2025-02-13 20:17:36","other",0.34,"other",36
"I just saw game! It was weird.","Alice","2025-02-13 20:17:41","gaming",0.79,"game",30
"I just loved Python! It was funny.","Eve","2025-02-13 20:13:59","tech",0.93,"Python",34
"I just saw JavaScript! It was boring.","Bob","2025-02-13 20:14:01","tech",0.88,"JavaScript",37
"I just loved a story! It was exciting.","Charlie","2025-02-13 20:14:06","other",0.91,"other",38
"I just loved a meme! It was amazing.","Bob","2025-02-13 20:14:11","humor",0.79,"meme",36
"I just loved JavaScript! It was amazing.","Eve","2025-02-13 20:14:16","tech",0.26,"JavaScript",40
"I just saw JavaScript! It was exciting.","Charlie","2025-02-13 20:14:21","tech",0.31,"JavaScript",39
"I just shared JavaScript! It was exciting.","Alice","2025-02-13 20:14:26","tech",0.2,"JavaScript",42
"I just saw recipe! It was funny.","Bob","2025-02-13 20:14:31","food",0.46,"recipe",32
"I just loved a story! It was funny.","Bob","2025-02-13 20:14:36","other",0.92,"other",35
"I just found travel! It was boring.","Bob","2025-02-13 20:14:41","travel",0.5,"travel",35
"I just saw a meme! It was weird.","Bob","2025-02-13 20:14:46","humor",0.31,"meme",32
"I just saw a story! It was weird.","Bob","2025-02-13 20:14:51","other",0.72,"other",33
"I just saw JavaScript! It was funny.","Bob","2025-02-13 20:14:56","tech",0.46,"JavaScript",36
"I just tried Python! It was weird.","Charlie","2025-02-13 20:15:01","tech",0.17,"Python",34
"I just loved Python! It was weird.","Eve","2025-02-13 20:15:06","tech",0.45,"Python",34
"I just tried travel! It was exciting.","Eve","2025-02-13 20:15:11","travel",0.5,"travel",37
"I just saw recipe! It was boring.","Alice","2025-02-13 20:15:16","food",0.49,"recipe",33
"I just saw a trick! It was funny.","Charlie","2025-02-13 20:15:21","other",0.59,"other",33
"I just found travel! It was boring.","Bob","2025-02-13 20:15:26","travel",0.67,"travel",35
"I just found JavaScript! It was boring.","Alice","2025-02-13 20:15:31","tech",0.87,"JavaScript",39
"I just found game! It was funny.","Charlie","2025-02-13 20:15:36","gaming",1.0,"game",32
"I just loved a movie! It was weird.","Charlie","2025-02-13 20:15:41","entertainment",0.08,"movie",35
"I just shared game! It was funny.","Eve","2025-02-13 20:15:46","gaming",0.27,"game",33
"I just shared an app! It was funny.","Charlie","2025-02-13 20:15:51","other",0.19,"other",35
"I just shared game! It was funny.","Charlie","2025-02-13 20:15:56","gaming",0.12,"game",33
"I just loved JavaScript! It was weird.","Charlie","2025-02-13 20:16:01","tech",0.2,"JavaScript",38
"I just shared an app! It was amazing.","Bob","2025-02-13 20:16:06","other",0.94,"other",37
"I just found Python! It was exciting.","Alice","2025-02-13 20:16:11","tech",0.88,"Python",37
"I just saw recipe! It was amazing.","Alice","2025-02-13 20:16:16","food",0.57,"recipe",34
"I just found recipe! It was amazing.","Charlie","2025-02-13 20:16:21","food",0.38,"recipe",36
"I just tried an app! It was amazing.","Charlie","2025-02-13 20:16:26","other",0.51,"other",36
"I just tried a meme! It was funny.","Alice","2025-02-13 20:16:31","humor",0.92,"meme",34
"I just shared a meme! It was exciting.","Eve","2025-02-13 20:16:36","humor",0.77,"meme",38
"I just shared game! It was funny.","Alice","2025-02-13 20:16:41","gaming",0.52,"game",33
"I just loved a trick! It was amazing.","Alice","2025-02-13 20:16:46","other",0.03,"other",37
"I just saw a movie! It was exciting.","Charlie","2025-02-13 20:16:51","entertainment",0.88,"movie",36
"I just shared a movie! It was amazing.","Bob","2025-02-13 20:16:56","entertainment",0.97,"movie",38
"I just saw a trick! It was exciting.","Charlie","2025-02-13 20:17:01","other",0.42,"other",36
"I just loved recipe! It was amazing.","Alice","2025-02-13 20:17:06","food",0.36,"recipe",36
"I just shared a trick! It was boring.","Charlie","2025-02-13 20:17:11","other",0.01,"other",37
"I just tried a movie! It was funny.","Alice","2025-02-13 20:17:16","entertainment",0.47,"movie",35
"I just found recipe! It was amazing.","Bob","2025-02-13 20:17:21","food",0.21,"recipe",36
"I just loved a story! It was boring.","Bob","2025-02-13 20:17:26","other",0.59,"other",36
"I just loved travel! It was boring.","Bob","2025-02-13 20:17:31","travel",0.75,"travel",35
"I just shared a story! It was weird.","Eve","2025-02-13 20:17:36","other",0.34,"other",36
"I just saw game! It was weird.","Alice","2025-02-13 20:17:41","gaming",0.79,"game",30
"I just shared travel! It was boring.","Bob","2025-02-13 20:17:46","travel",0.71,"travel",36
"I just shared game! It was weird.","Alice","2025-02-13 20:17:49","gaming",0.26,"game",33
"I just found recipe! It was amazing.","Charlie","2025-02-13 20:17:51","food",0.13,"recipe",36
"I just shared a trick! It was weird.","Charlie","2025-02-13 20:17:54","other",0.48,"other",36
"I just shared game! It was funny.","Bob","2025-02-13 20:17:56","gaming",0.8,"game",33
"I just saw travel! It was weird.","Charlie","2025-02-13 20:17:59","travel",0.87,"travel",32
"I just tried recipe! It was exciting.","Eve","2025-02-13 20:18:01","food",0.05,"recipe",37
"I just saw a movie! It was boring.","Bob","2025-02-13 20:18:04","entertainment",0.17,"movie",34
"I just saw Python! It was weird.","Alice","2025-02-13 20:18:09","tech",0.12,"Python",32
"I just found an app! It was funny.","Eve","2025-02-13 20:18:11","other",0.32,"other",34
"I just loved travel! It was exciting.","Bob","2025-02-13 20:18:16","travel",0.65,"travel",37
"I just found a movie! It was boring.","Eve","2025-02-13 20:18:21","entertainment",0.78,"movie",36
"I just saw recipe! It was funny.","Bob","2025-02-13 20:18:26","food",0.34,"recipe",32
"I just tried an app! It was boring.","Bob","2025-02-13 20:18:31","other",0.13,"other",35
"I just found travel! It was boring.","Eve","2025-02-13 20:18:36","travel",0.11,"travel",35
"I just saw a movie! It was weird.","Eve","2025-02-13 20:18:41","entertainment",0.69,"movie",33
"I just shared Python! It was exciting.","Bob","2025-02-13 20:18:46","tech",0.31,"Python",38
"I just found travel! It was boring.","Bob","2025-02-13 20:18:51","travel",0.98,"travel",35
"I just found travel! It was weird.","Alice","2025-02-13 20:18:56","travel",0.01,"travel",34
"I just found a meme! It was amazing.","Eve","2025-02-13 20:19:01","humor",0.03,"meme",36
"I just saw travel! It was boring.","Alice","2025-02-13 20:19:06","travel",0.11,"travel",33
"I just tried a trick! It was amazing.","Alice","2025-02-13 20:19:11","other",0.11,"other",37
"I just saw Python! It was weird.","Alice","2025-02-13 20:19:16","tech",0.63,"Python",32
"I just saw a movie! It was weird.","Eve","2025-02-13 20:19:21","entertainment",0.4,"movie",33
"I just saw a story! It was weird.","Bob","2025-02-13 20:19:26","other",0.16,"other",33
"I just found a story! It was amazing.","Bob","2025-02-13 20:19:31","other",0.91,"other",37
"I just loved a meme! It was weird.","Eve","2025-02-13 20:19:36","humor",0.83,"meme",34
"I just shared a story! It was weird.","Alice","2025-02-13 20:19:41","other",0.59,"other",36
"I just shared a meme! It was weird.","Charlie","2025-02-13 20:19:46","humor",0.6,"meme",35
"I just tried an app! It was boring.","Bob","2025-02-13 20:19:51","other",0.71,"other",35
"I just found a movie! It was boring.","Eve","2025-02-13 20:19:56","entertainment",0.25,"movie",36
"I just loved a trick! It was exciting.","Bob","2025-02-13 20:20:01","other",0.74,"other",38
"I just saw a trick! It was weird.","Bob","2025-02-13 20:20:06","other",0.04,"other",33
"I just tried game! It was funny.","Charlie","2025-02-13 20:20:11","gaming",0.49,"game",32
"I just found game! It was amazing.","Bob","2025-02-13 20:20:16","gaming",0.07,"game",34
"I just saw a meme! It was exciting.","Alice","2025-02-13 20:20:21","humor",0.88,"meme",35
"I just saw game! It was exciting.","Alice","2025-02-13 20:20:26","gaming",0.32,"game",33
"I just saw game! It was amazing.","Alice","2025-02-13 20:20:31","gaming",0.74,"game",32
"I just saw Python! It was funny.","Charlie","2025-02-13 20:20:36","tech",0.87,"Python",32
"I just saw an app! It was weird.","Eve","2025-02-13 20:20:41","other",0.95,"other",32
"I just found a trick! It was funny.","Bob","2025-02-13 20:20:46","other",0.41,"other",35
"I just shared game! It was boring.","Eve","2025-02-13 20:20:51","gaming",0.77,"game",34
"I just tried an app! It was boring.","Charlie","2025-02-13 20:20:56","other",0.55,"other",35
"I just saw an app! It was amazing.","Eve","2025-02-13 20:21:01","other",0.07,"other",34
"I just loved a movie! It was weird.","Eve","2025-02-13 20:21:06","entertainment",0.59,"movie",35
"I just saw game! It was exciting.","Eve","2025-02-13 20:21:11","gaming",0.05,"game",33
"I just found a story! It was exciting.","Charlie","2025-02-13 20:21:16","other",0.01,"other",38
"I just shared JavaScript! It was weird.","Charlie","2025-02-13 20:21:21","tech",0.1,"JavaScript",39
"I just shared recipe! It was boring.","Alice","2025-02-13 20:21:26","food",0.3,"recipe",36
"I just saw Python! It was boring.","Eve","2025-02-13 20:21:31","tech",0.73,"Python",33
"I just found a story! It was exciting.","Eve","2025-02-13 20:21:36","other",0.57,"other",38
"I just saw Python! It was boring.","Alice","2025-02-13 20:21:41","tech",0.42,"Python",33
"I just saw Python! It was boring.","Charlie","2025-02-13 20:21:46","tech",0.75,"Python",33
"I just saw a trick! It was exciting.","Alice","2025-02-13 20:21:51","other",0.6,"other",36
"I just tried an app! It was funny.","Charlie","2025-02-13 20:21:56","other",0.1,"other",34
"I just tried travel! It was funny.","Alice","2025-02-13 20:22:01","travel",0.91,"travel",34
"I just saw a meme! It was weird.","Alice","2025-02-13 20:22:06","humor",0.31,"meme",32
"I just loved a meme! It was weird.","Alice","2025-02-13 20:22:11","humor",0.7,"meme",34
"I just tried an app! It was boring.","Bob","2025-02-13 20:22:16","other",0.66,"other",35
"I just shared an app! It was exciting.","Alice","2025-02-13 20:22:21","other",0.5,"other",38
